test_number,stageinflight,time(s),ax(ms2),ay(ms2),az(ms2),gx(deg/s),gy(deg/s),gz(deg/s),pitch_error(deg),roll_error(deg),yaw_error(deg),pitch_output,roll_output,yaw_output,m0_output(pwm),m1_output(pwm),m2_output(pwm),m3_output(pwm)
1, 1, 11.19, -0.68, 0.24, 9.77, 0.00, -0.16, -0.10, -1.29, -3.23, 0.14, -2.70, -6.760.48, 1000.02, 1012.58, 1004.46, 1018.94
1, 1, 11.20, -0.65, 0.21, 9.71, 0.09, -0.05, -0.05, -1.29, -3.23, 0.14, -2.70, -6.760.48, 1000.02, 1012.58, 1004.46, 1018.94
1, 1, 11.20, -0.66, 0.19, 9.64, -0.00, 0.21, 0.06, -1.29, -3.23, 0.14, -2.70, -6.760.48, 1001.02, 1013.58, 1005.46, 1019.94
1, 1, 11.20, -0.63, 0.26, 9.68, 0.07, 0.07, 0.16, -1.29, -3.23, 0.14, -2.70, -6.760.48, 1001.02, 1013.58, 1005.46, 1019.94
1, 1, 11.21, -0.68, 0.20, 9.66, -0.02, -0.10, -0.00, -1.29, -3.23, 0.14, -2.70, -6.760.48, 1001.02, 1013.58, 1005.46, 1019.94
1, 1, 11.21, -0.64, 0.23, 9.71, -0.07, 0.00, 0.10, -1.29, -3.23, 0.14, -2.70, -6.760.48, 1001.02, 1013.58, 1005.46, 1019.94
1, 1, 11.22, -0.66, 0.27, 9.75, -0.07, 0.02, -0.14, -1.29, -3.23, 0.14, -2.70, -6.760.48, 1000.02, 1012.58, 1004.46, 1018.94
1, 1, 11.22, -0.68, 0.23, 9.69, -0.04, -0.13, 0.10, -1.29, -3.23, 0.14, -2.70, -6.760.48, 1000.02, 1012.58, 1004.46, 1018.94
1, 1, 11.23, -0.62, 0.20, 9.66, -0.00, 0.10, 0.07, -1.29, -3.23, 0.14, -2.70, -6.760.48, 1000.02, 1012.59, 1004.46, 1018.93
1, 1, 11.23, -0.64, 0.20, 9.73, -0.04, -0.10, 0.13, -1.29, -3.23, 0.14, -2.70, -6.760.47, 1000.02, 1012.59, 1004.46, 1018.93
1, 1, 11.23, -0.66, 0.27, 9.63, 0.10, 0.13, 0.10, -1.29, -3.23, 0.14, -2.70, -6.760.47, 1000.01, 1012.59, 1004.47, 1018.94
1, 1, 11.24, -0.61, 0.17, 9.70, 0.12, 0.04, 0.03, -1.29, -3.23, 0.14, -2.70, -6.760.47, 1000.02, 1012.59, 1004.47, 1018.93
1, 1, 11.24, -0.64, 0.21, 9.63, -0.02, -0.07, 0.18, -1.29, -3.23, 0.13, -2.70, -6.760.47, 1000.01, 1012.59, 1004.47, 1018.93
1, 1, 11.25, -0.69, 0.26, 9.73, -0.08, -0.05, 0.06, -1.29, -3.23, 0.13, -2.70, -6.760.47, 1000.01, 1012.59, 1004.47, 1018.93
1, 1, 11.25, -0.68, 0.25, 9.69, -0.11, 0.02, -0.00, -1.29, -3.23, 0.13, -2.70, -6.760.47, 1000.01, 1012.59, 1004.47, 1018.93
1, 1, 11.25, -0.67, 0.19, 9.75, -0.11, -0.05, -0.00, -1.29, -3.23, 0.13, -2.70, -6.760.47, 1000.01, 1012.60, 1004.47, 1018.93
1, 1, 11.26, -0.64, 0.25, 9.75, -0.10, -0.12, -0.06, -1.29, -3.23, 0.13, -2.70, -6.760.47, 1001.01, 1013.59, 1005.47, 1019.93
1, 1, 11.26, -0.66, 0.24, 9.70, -0.08, -0.02, -0.16, -1.29, -3.23, 0.14, -2.70, -6.760.47, 1001.02, 1013.59, 1005.47, 1019.93
1, 1, 11.27, -0.64, 0.30, 9.73, 0.09, -0.05, 0.07, -1.29, -3.23, 0.14, -2.70, -6.760.47, 1001.01, 1013.58, 1005.47, 1019.93
1, 1, 11.27, -0.66, 0.26, 9.69, -0.02, -0.05, -0.03, -1.29, -3.23, 0.14, -2.70, -6.760.47, 1001.02, 1013.59, 1005.47, 1019.93
1, 1, 11.27, -0.64, 0.23, 9.67, -0.11, 0.07, -0.08, -1.29, -3.23, 0.14, -2.70, -6.760.47, 1001.02, 1013.59, 1005.46, 1019.93
1, 1, 11.28, -0.61, 0.21, 9.67, 0.07, -0.05, 0.01, -1.29, -3.23, 0.14, -2.70, -6.760.47, 1000.02, 1012.59, 1004.47, 1018.92
1, 1, 11.28, -0.69, 0.25, 9.58, -0.00, 0.14, 0.09, -1.29, -3.23, 0.14, -2.70, -6.760.47, 1000.01, 1012.59, 1004.46, 1018.93
1, 1, 11.29, -0.65, 0.21, 9.68, -0.22, 0.19, -0.10, -1.29, -3.23, 0.14, -2.69, -6.760.47, 1000.02, 1012.59, 1004.46, 1018.93
1, 1, 11.29, -0.69, 0.22, 9.66, 0.02, 0.05, -0.02, -1.29, -3.23, 0.14, -2.69, -6.760.47, 1000.02, 1012.59, 1004.46, 1018.93
1, 1, 11.29, -0.69, 0.22, 9.64, 0.04, 0.02, -0.14, -1.29, -3.23, 0.14, -2.69, -6.760.48, 1000.02, 1012.59, 1004.46, 1018.93
1, 1, 11.30, -0.61, 0.26, 9.68, 0.02, -0.05, -0.02, -1.29, -3.23, 0.14, -2.70, -6.760.48, 1000.02, 1012.59, 1004.46, 1018.93
1, 1, 11.30, -0.63, 0.25, 9.65, -0.05, -0.15, -0.03, -1.29, -3.23, 0.14, -2.70, -6.760.48, 1000.02, 1012.59, 1004.46, 1018.93
1, 1, 11.31, -0.65, 0.21, 9.67, 0.04, -0.15, -0.10, -1.29, -3.23, 0.14, -2.69, -6.760.48, 1000.03, 1012.59, 1004.46, 1018.93
1, 1, 11.31, -0.69, 0.18, 9.65, 0.04, 0.11, 0.04, -1.29, -3.23, 0.14, -2.69, -6.760.48, 1000.02, 1012.59, 1004.45, 1018.93
1, 1, 11.31, -0.65, 0.22, 9.66, -0.14, -0.02, 0.07, -1.29, -3.23, 0.14, -2.69, -6.760.48, 1000.02, 1012.59, 1004.46, 1018.93
1, 1, 11.32, -0.62, 0.24, 9.77, -0.14, -0.10, -0.00, -1.29, -3.23, 0.14, -2.69, -6.760.48, 1000.03, 1012.59, 1004.46, 1018.93
1, 1, 11.32, -0.61, 0.23, 9.67, 0.09, 0.08, -0.13, -1.29, -3.23, 0.14, -2.69, -6.760.48, 1000.03, 1012.58, 1004.46, 1018.93
1, 1, 11.33, -0.69, 0.24, 9.63, 0.04, 0.02, -0.03, -1.29, -3.23, 0.14, -2.69, -6.760.48, 1000.02, 1012.59, 1004.46, 1018.93
1, 1, 11.33, -0.64, 0.22, 9.72, 0.10, -0.30, -0.05, -1.29, -3.23, 0.14, -2.69, -6.760.48, 1000.03, 1012.58, 1004.46, 1018.93
1, 1, 11.33, -0.60, 0.22, 9.72, -0.07, 0.10, -0.23, -1.29, -3.23, 0.14, -2.69, -6.750.48, 1000.03, 1012.58, 1004.46, 1018.93
1, 1, 11.34, -0.71, 0.23, 9.71, -0.14, 0.08, 0.07, -1.29, -3.23, 0.14, -2.69, -6.760.48, 1000.03, 1012.59, 1004.45, 1018.94
1, 1, 11.34, -0.62, 0.22, 9.69, 0.04, -0.18, -0.13, -1.29, -3.23, 0.14, -2.69, -6.750.48, 1000.04, 1012.58, 1004.45, 1018.93
1, 1, 11.35, -0.65, 0.22, 9.64, 0.09, 0.10, 0.07, -1.29, -3.23, 0.14, -2.69, -6.760.48, 1000.03, 1012.58, 1004.45, 1018.93
1, 1, 11.35, -0.65, 0.23, 9.70, -0.00, -0.13, -0.02, -1.29, -3.23, 0.14, -2.69, -6.760.48, 1000.03, 1012.58, 1004.46, 1018.93
1, 1, 11.35, -0.58, 0.28, 9.79, 0.02, 0.04, -0.00, -1.29, -3.22, 0.14, -2.70, -6.750.48, 1000.03, 1012.57, 1004.46, 1018.93
1, 1, 11.36, -0.67, 0.23, 9.71, 0.07, 0.02, -0.14, -1.29, -3.23, 0.14, -2.69, -6.760.48, 1001.03, 1013.58, 1005.45, 1019.94
1, 1, 11.36, -0.66, 0.27, 9.70, -0.08, 0.13, -0.00, -1.29, -3.23, 0.14, -2.70, -6.760.48, 1001.03, 1013.58, 1005.45, 1019.94
1, 1, 11.37, -0.66, 0.18, 9.69, -0.04, 0.07, 0.03, -1.29, -3.23, 0.14, -2.69, -6.760.48, 1001.03, 1013.58, 1005.45, 1019.93
1, 1, 11.37, -0.63, 0.26, 9.72, 0.00, -0.02, 0.15, -1.29, -3.23, 0.14, -2.70, -6.760.48, 1001.03, 1013.58, 1005.46, 1019.93
1, 1, 11.37, -0.67, 0.28, 9.72, -0.13, -0.07, 0.01, -1.29, -3.23, 0.14, -2.70, -6.760.48, 1001.03, 1013.58, 1005.45, 1019.94
1, 1, 11.38, -0.66, 0.27, 9.60, 0.02, 0.13, 0.03, -1.29, -3.23, 0.14, -2.70, -6.760.48, 1000.03, 1012.58, 1004.45, 1018.94
1, 1, 11.38, -0.69, 0.27, 9.73, 0.07, 0.00, 0.03, -1.29, -3.23, 0.14, -2.70, -6.760.48, 1000.03, 1012.58, 1004.45, 1018.94
1, 1, 11.39, -0.62, 0.24, 9.64, 0.19, -0.07, 0.01, -1.29, -3.23, 0.14, -2.70, -6.760.48, 1000.03, 1012.58, 1004.46, 1018.93
1, 1, 11.39, -0.70, 0.24, 9.65, 0.00, -0.12, -0.10, -1.29, -3.23, 0.14, -2.70, -6.760.48, 1000.03, 1012.58, 1004.45, 1018.94
1, 1, 11.39, -0.73, 0.21, 9.70, -0.02, 0.11, -0.08, -1.29, -3.23, 0.14, -2.69, -6.760.48, 1000.03, 1012.58, 1004.45, 1018.94
1, 1, 11.40, -0.63, 0.23, 9.72, 0.22, 0.02, 0.13, -1.29, -3.23, 0.14, -2.70, -6.760.48, 1000.03, 1012.58, 1004.46, 1018.94
1, 1, 11.40, -0.63, 0.25, 9.73, -0.10, 0.00, -0.08, -1.29, -3.23, 0.14, -2.70, -6.760.48, 1000.03, 1012.58, 1004.46, 1018.94
1, 1, 11.41, -0.62, 0.25, 9.73, -0.00, -0.02, 0.01, -1.29, -3.23, 0.14, -2.70, -6.760.48, 1000.03, 1012.58, 1004.46, 1018.94
1, 1, 11.41, -0.62, 0.21, 9.75, -0.00, 0.00, 0.04, -1.29, -3.23, 0.14, -2.70, -6.760.48, 1000.03, 1012.58, 1004.46, 1018.93
1, 1, 11.41, -0.69, 0.24, 9.74, -0.10, 0.00, -0.20, -1.29, -3.23, 0.14, -2.70, -6.760.48, 1000.03, 1012.58, 1004.45, 1018.94
1, 1, 11.42, -0.61, 0.29, 9.70, 0.10, 0.08, -0.08, -1.29, -3.23, 0.14, -2.70, -6.760.49, 1000.03, 1012.57, 1004.46, 1018.94
1, 1, 11.42, -0.60, 0.22, 9.60, 0.02, -0.02, -0.00, -1.29, -3.23, 0.14, -2.70, -6.760.49, 1000.03, 1012.58, 1004.45, 1018.94
1, 1, 11.43, -0.65, 0.20, 9.69, 0.02, 0.07, 0.01, -1.29, -3.23, 0.14, -2.70, -6.760.49, 1000.03, 1012.58, 1004.45, 1018.94
1, 1, 11.43, -0.64, 0.22, 9.70, -0.00, -0.10, -0.16, -1.29, -3.23, 0.14, -2.70, -6.760.49, 1000.03, 1012.57, 1004.45, 1018.94
1, 1, 11.43, -0.69, 0.18, 9.70, 0.07, -0.02, 0.10, -1.29, -3.23, 0.14, -2.69, -6.760.49, 1000.03, 1012.58, 1004.45, 1018.94
1, 1, 11.44, -0.67, 0.28, 9.71, 0.00, 0.02, 0.12, -1.29, -3.23, 0.14, -2.70, -6.760.48, 1000.03, 1012.57, 1004.46, 1018.94
1, 1, 11.44, -0.66, 0.25, 9.77, -0.00, 0.10, 0.04, -1.29, -3.23, 0.14, -2.70, -6.760.48, 1000.03, 1012.58, 1004.45, 1018.94
1, 1, 11.45, -0.69, 0.25, 9.72, -0.13, 0.04, 0.06, -1.29, -3.23, 0.14, -2.70, -6.760.48, 1000.02, 1012.58, 1004.45, 1018.94
1, 1, 11.45, -0.59, 0.30, 9.67, -0.00, -0.00, 0.03, -1.29, -3.23, 0.14, -2.70, -6.760.48, 1000.03, 1012.57, 1004.46, 1018.94
1, 1, 11.45, -0.66, 0.28, 9.62, -0.05, -0.02, -0.06, -1.29, -3.23, 0.14, -2.70, -6.760.48, 1000.03, 1012.58, 1004.45, 1018.94
1, 1, 11.46, -0.68, 0.25, 9.74, -0.00, 0.17, -0.11, -1.29, -3.23, 0.14, -2.70, -6.760.49, 1001.03, 1013.58, 1005.45, 1019.94
1, 1, 11.46, -0.67, 0.25, 9.60, -0.07, 0.02, -0.10, -1.29, -3.23, 0.14, -2.70, -6.760.49, 1001.03, 1013.58, 1005.45, 1019.95
1, 1, 11.47, -0.67, 0.17, 9.78, 0.04, 0.07, -0.11, -1.29, -3.23, 0.14, -2.69, -6.760.49, 1001.03, 1013.58, 1005.44, 1019.94
1, 1, 11.47, -0.62, 0.25, 9.69, 0.12, -0.04, -0.08, -1.29, -3.23, 0.14, -2.70, -6.760.49, 1001.03, 1013.57, 1005.45, 1019.95
1, 1, 11.47, -0.68, 0.30, 9.68, -0.13, -0.04, -0.05, -1.29, -3.23, 0.14, -2.70, -6.760.49, 1001.03, 1013.57, 1005.45, 1019.95
1, 1, 11.48, -0.66, 0.23, 9.64, -0.04, 0.04, 0.01, -1.29, -3.23, 0.14, -2.69, -6.760.49, 1001.03, 1013.58, 1005.44, 1019.95
1, 1, 11.48, -0.62, 0.27, 9.71, 0.04, -0.08, -0.02, -1.29, -3.23, 0.14, -2.70, -6.760.49, 1001.03, 1013.57, 1005.45, 1019.95
1, 1, 11.49, -0.64, 0.22, 9.61, 0.09, 0.00, 0.06, -1.29, -3.23, 0.14, -2.70, -6.760.49, 1001.03, 1013.58, 1005.45, 1019.95
1, 1, 11.49, -0.66, 0.23, 9.73, -0.00, -0.12, -0.02, -1.29, -3.23, 0.14, -2.70, -6.760.49, 1001.03, 1013.57, 1005.45, 1019.95
1, 1, 11.49, -0.63, 0.24, 9.68, 0.05, 0.16, 0.07, -1.29, -3.23, 0.14, -2.70, -6.760.49, 1001.03, 1013.57, 1005.45, 1019.95
1, 1, 11.50, -0.69, 0.25, 9.69, 0.04, 0.07, 0.03, -1.29, -3.23, 0.14, -2.70, -6.760.49, 1000.00, 1011.58, 1003.45, 1017.95
1, 1, 11.50, -0.65, 0.25, 9.71, 0.09, -0.16, 0.07, -1.29, -3.23, 0.14, -2.70, -6.760.49, 1000.00, 1011.57, 1003.45, 1017.95
1, 1, 11.51, -0.63, 0.21, 9.74, -0.05, 0.16, 0.03, -1.29, -3.23, 0.14, -2.70, -6.760.49, 1000.00, 1011.58, 1003.45, 1017.94
1, 1, 11.51, -0.62, 0.21, 9.66, -0.05, 0.08, -0.23, -1.29, -3.23, 0.14, -2.70, -6.760.49, 1000.00, 1011.58, 1003.44, 1017.95
1, 1, 11.51, -0.63, 0.24, 9.68, -0.00, -0.08, -0.00, -1.29, -3.23, 0.14, -2.70, -6.760.49, 1000.00, 1011.57, 1003.45, 1017.95
1, 1, 11.52, -0.61, 0.24, 9.67, -0.02, 0.00, 0.01, -1.29, -3.23, 0.14, -2.70, -6.760.49, 1000.00, 1011.57, 1003.45, 1017.95
1, 1, 11.52, -0.65, 0.20, 9.72, 0.00, -0.18, -0.02, -1.29, -3.23, 0.14, -2.70, -6.760.49, 1000.00, 1011.57, 1003.45, 1017.94
1, 1, 11.53, -0.65, 0.26, 9.70, 0.02, -0.10, -0.08, -1.29, -3.23, 0.14, -2.70, -6.760.49, 1000.00, 1011.57, 1003.45, 1017.95
1, 1, 11.53, -0.67, 0.16, 9.75, -0.08, -0.02, -0.02, -1.29, -3.23, 0.14, -2.69, -6.760.49, 1000.00, 1011.58, 1003.44, 1017.94
1, 1, 11.53, -0.68, 0.20, 9.73, 0.00, -0.02, -0.11, -1.29, -3.23, 0.14, -2.69, -6.760.49, 1000.00, 1011.57, 1003.44, 1017.95
1, 1, 11.54, -0.56, 0.27, 9.73, 0.00, -0.00, 0.07, -1.29, -3.22, 0.14, -2.70, -6.750.49, 1000.00, 1011.56, 1003.45, 1017.94
1, 1, 11.54, -0.65, 0.18, 9.66, -0.00, -0.12, -0.14, -1.29, -3.23, 0.14, -2.69, -6.760.49, 1000.00, 1011.57, 1003.44, 1017.95
1, 1, 11.55, -0.68, 0.18, 9.71, -0.04, -0.16, -0.00, -1.29, -3.23, 0.14, -2.69, -6.760.49, 1000.00, 1011.57, 1003.44, 1017.95
1, 1, 11.55, -0.66, 0.22, 9.68, 0.05, 0.05, -0.06, -1.29, -3.23, 0.14, -2.70, -6.760.49, 1000.00, 1011.57, 1003.44, 1017.95
1, 1, 11.55, -0.70, 0.22, 9.68, 0.04, 0.04, 0.01, -1.29, -3.23, 0.14, -2.70, -6.760.49, 1000.00, 1011.57, 1003.44, 1017.95
1, 1, 11.56, -0.68, 0.29, 9.69, -0.11, -0.00, -0.00, -1.29, -3.23, 0.14, -2.70, -6.760.50, 1001.04, 1013.56, 1005.45, 1019.95
1, 1, 11.56, -0.66, 0.26, 9.68, 0.12, -0.07, 0.10, -1.29, -3.23, 0.14, -2.70, -6.760.49, 1001.04, 1013.57, 1005.45, 1019.95
1, 1, 11.57, -0.67, 0.25, 9.74, 0.09, 0.05, 0.19, -1.29, -3.23, 0.14, -2.70, -6.760.49, 1001.03, 1013.57, 1005.45, 1019.95
1, 1, 11.57, -0.61, 0.19, 9.75, -0.05, 0.08, -0.06, -1.29, -3.23, 0.14, -2.69, -6.760.49, 1001.04, 1013.57, 1005.45, 1019.94
1, 1, 11.57, -0.67, 0.25, 9.65, -0.04, 0.10, -0.08, -1.29, -3.23, 0.14, -2.70, -6.760.49, 1001.04, 1013.57, 1005.45, 1019.95
1, 1, 11.58, -0.62, 0.21, 9.78, -0.10, 0.07, -0.05, -1.29, -3.23, 0.14, -2.69, -6.760.49, 1000.00, 1011.57, 1003.44, 1017.95
1, 1, 11.58, -0.68, 0.24, 9.68, 0.02, 0.04, 0.13, -1.29, -3.23, 0.14, -2.70, -6.760.49, 1000.00, 1011.57, 1003.44, 1017.95
1, 1, 11.59, -0.68, 0.21, 9.76, 0.00, -0.00, -0.05, -1.29, -3.23, 0.14, -2.69, -6.760.49, 1000.00, 1011.57, 1003.44, 1017.95
1, 1, 11.59, -0.65, 0.23, 9.73, 0.15, 0.08, -0.00, -1.29, -3.23, 0.14, -2.70, -6.760.49, 1000.00, 1011.57, 1003.44, 1017.95
1, 1, 11.59, -0.66, 0.23, 9.64, -0.00, -0.05, 0.03, -1.29, -3.23, 0.14, -2.70, -6.760.49, 1000.00, 1011.57, 1003.45, 1017.95
1, 1, 11.60, -0.59, 0.19, 9.67, -0.13, 0.00, 0.03, -1.29, -3.23, 0.14, -2.69, -6.760.49, 1000.00, 1011.57, 1003.45, 1017.94
1, 1, 11.60, -0.58, 0.23, 9.64, -0.07, -0.02, -0.08, -1.29, -3.23, 0.14, -2.70, -6.760.49, 1000.00, 1011.57, 1003.45, 1017.94
1, 1, 11.61, -0.64, 0.18, 9.69, 0.02, 0.19, -0.02, -1.29, -3.23, 0.14, -2.69, -6.760.49, 1000.00, 1011.57, 1003.44, 1017.95
1, 1, 11.61, -0.70, 0.23, 9.73, 0.05, -0.07, -0.00, -1.29, -3.23, 0.14, -2.70, -6.760.49, 1000.00, 1011.57, 1003.44, 1017.95
1, 1, 11.61, -0.65, 0.23, 9.57, -0.16, -0.15, -0.00, -1.29, -3.23, 0.14, -2.69, -6.760.49, 1000.00, 1011.57, 1003.44, 1017.95
1, 1, 11.62, -0.66, 0.27, 9.79, -0.02, -0.13, -0.08, -1.29, -3.23, 0.14, -2.70, -6.760.49, 1000.04, 1012.57, 1004.44, 1018.95
1, 1, 11.62, -0.68, 0.26, 9.66, -0.07, -0.07, -0.00, -1.29, -3.23, 0.14, -2.70, -6.760.49, 1000.04, 1012.57, 1004.44, 1018.95
1, 1, 11.63, -0.65, 0.19, 9.61, -0.02, 0.04, 0.01, -1.29, -3.23, 0.14, -2.69, -6.760.49, 1000.04, 1012.57, 1004.44, 1018.94
1, 1, 11.63, -0.68, 0.23, 9.70, 0.10, -0.07, -0.08, -1.29, -3.23, 0.14, -2.70, -6.760.50, 1000.04, 1012.57, 1004.44, 1018.95
1, 1, 11.64, -0.61, 0.21, 9.67, 0.07, -0.02, 0.03, -1.29, -3.23, 0.14, -2.70, -6.750.50, 1000.00, 1011.56, 1003.45, 1017.95
1, 1, 11.64, -0.65, 0.29, 9.66, 0.10, -0.08, 0.03, -1.29, -3.23, 0.14, -2.70, -6.760.50, 1000.00, 1011.56, 1003.45, 1017.95
1, 1, 11.65, -0.62, 0.24, 9.75, 0.02, 0.05, 0.07, -1.29, -3.22, 0.14, -2.70, -6.750.49, 1000.00, 1011.56, 1003.45, 1017.95
1, 1, 11.65, -0.69, 0.22, 9.78, -0.02, 0.14, -0.00, -1.29, -3.23, 0.14, -2.70, -6.760.49, 1000.00, 1011.57, 1003.44, 1017.95
1, 1, 11.66, -0.61, 0.29, 9.76, 0.05, -0.07, -0.10, -1.29, -3.22, 0.14, -2.70, -6.750.50, 1000.00, 1011.56, 1003.45, 1017.95
1, 1, 11.66, -0.68, 0.28, 9.67, -0.08, 0.25, 0.12, -1.29, -3.23, 0.14, -2.70, -6.760.49, 1000.00, 1011.57, 1003.45, 1017.95
1, 1, 11.66, -0.67, 0.22, 9.73, -0.00, 0.04, -0.05, -1.29, -3.23, 0.14, -2.70, -6.760.49, 1000.00, 1011.57, 1003.44, 1017.95
1, 1, 11.67, -0.62, 0.23, 9.62, -0.04, 0.08, -0.10, -1.29, -3.23, 0.14, -2.70, -6.760.50, 1000.00, 1011.57, 1003.44, 1017.95
1, 1, 11.67, -0.65, 0.18, 9.71, 0.04, 0.07, -0.03, -1.29, -3.23, 0.14, -2.69, -6.760.50, 1000.00, 1011.57, 1003.44, 1017.95
1, 1, 11.68, -0.63, 0.28, 9.67, -0.05, -0.05, 0.09, -1.29, -3.23, 0.14, -2.70, -6.760.50, 1000.00, 1011.56, 1003.45, 1017.95
1, 1, 11.68, -0.62, 0.22, 9.75, -0.07, 0.02, 0.06, -1.29, -3.23, 0.14, -2.70, -6.760.49, 1000.04, 1012.57, 1004.44, 1018.95
1, 1, 11.68, -0.70, 0.23, 9.69, -0.00, -0.00, 0.01, -1.29, -3.23, 0.14, -2.70, -6.760.49, 1000.04, 1012.57, 1004.44, 1018.95
1, 1, 11.69, -0.66, 0.21, 9.72, -0.00, -0.07, -0.05, -1.29, -3.23, 0.14, -2.70, -6.760.49, 1000.04, 1012.57, 1004.44, 1018.95
1, 1, 11.69, -0.68, 0.23, 9.75, 0.05, 0.13, -0.03, -1.29, -3.23, 0.14, -2.70, -6.760.50, 1000.04, 1012.57, 1004.44, 1018.95
1, 1, 11.70, -0.66, 0.17, 9.65, -0.13, -0.21, 0.04, -1.29, -3.23, 0.14, -2.69, -6.760.49, 1000.04, 1012.57, 1004.44, 1018.95
1, 1, 11.70, -0.67, 0.25, 9.72, 0.00, 0.02, -0.05, -1.29, -3.23, 0.14, -2.70, -6.760.50, 1000.04, 1012.57, 1004.44, 1018.95
1, 1, 11.70, -0.63, 0.19, 9.72, -0.07, -0.07, 0.07, -1.29, -3.23, 0.14, -2.69, -6.760.49, 1000.04, 1012.57, 1004.44, 1018.94
1, 1, 11.71, -0.64, 0.26, 9.69, 0.09, -0.10, 0.06, -1.29, -3.23, 0.14, -2.70, -6.760.49, 1000.04, 1012.57, 1004.45, 1018.95
1, 1, 11.71, -0.65, 0.22, 9.64, -0.04, -0.02, -0.10, -1.29, -3.23, 0.14, -2.70, -6.760.50, 1000.04, 1012.57, 1004.44, 1018.95
1, 1, 11.72, -0.71, 0.23, 9.81, -0.02, -0.02, 0.01, -1.29, -3.23, 0.14, -2.70, -6.760.50, 1000.04, 1012.57, 1004.44, 1018.95
1, 1, 11.72, -0.62, 0.23, 9.72, -0.10, -0.00, -0.11, -1.29, -3.23, 0.14, -2.69, -6.760.50, 1000.05, 1012.56, 1004.44, 1018.95
1, 1, 11.72, -0.61, 0.26, 9.70, 0.07, 0.05, 0.07, -1.29, -3.23, 0.14, -2.70, -6.760.50, 1000.04, 1012.56, 1004.45, 1018.95
1, 1, 11.73, -0.69, 0.22, 9.69, -0.08, -0.02, -0.00, -1.29, -3.23, 0.14, -2.69, -6.760.50, 1000.04, 1012.57, 1004.44, 1018.95
